Number,created_on,resolved_at,Assignment group,mttr_minutes,sla_met,sla_status,sla_threshold_minutes
INC47371314,2025-05-02 11:55:49,2025-05-02 11:56:22,AEDT - Enterprise Tech Spot - Jst,0.55,True,SLA Met,3
INC47371304,2025-05-02 11:55:23,2025-05-02 11:55:46,AEDT - Enterprise Tech Spot - Jst,0.38333333333333336,True,SLA Met,3
INC47371269,2025-05-02 11:53:26,2025-05-02 11:55:15,AEDT - Enterprise Tech Spot - Hula,1.8166666666666667,True,SLA Met,3
INC47370278,2025-05-02 10:58:20,2025-05-02 10:58:48,AEDT - Enterprise Tech Spot - Jst,0.4666666666666667,True,SLA Met,3
INC47370060,2025-05-02 10:46:23,2025-05-02 11:43:25,AEDT - Enterprise Tech Spot - Homeoffice,57.03333333333333,False,SLA Breach,3
INC47369841,2025-05-02 10:34:54,2025-05-02 10:35:43,AEDT - Enterprise Tech Spot - Homeoffice,0.8166666666666667,True,SLA Met,3
INC47369783,2025-05-02 10:32:00,2025-05-02 10:32:31,AEDT - Enterprise Tech Spot - Jst,0.5166666666666667,True,SLA Met,3
INC47369378,2025-05-02 10:11:01,2025-05-02 10:11:20,AEDT - Enterprise Tech Spot - Jst,0.31666666666666665,True,SLA Met,3
INC47369365,2025-05-02 10:10:34,2025-05-02 10:20:38,AEDT - Enterprise Tech Spot - Seattle,10.066666666666666,False,SLA Breach,3
INC47369183,2025-05-02 10:02:35,2025-05-02 10:03:16,AEDT - Enterprise Tech Spot - Homeoffice,0.6833333333333333,True,SLA Met,3
INC47369117,2025-05-02 09:59:52,2025-05-02 10:00:18,AEDT - Enterprise Tech Spot - Jst,0.43333333333333335,True,SLA Met,3
INC47368982,2025-05-02 09:53:44,2025-05-02 09:54:42,AEDT - Enterprise Tech Spot - Seattle,0.9666666666666667,True,SLA Met,3
INC47368933,2025-05-02 09:50:37,2025-05-02 11:12:56,AEDT - Enterprise Tech Spot - Jst,82.31666666666666,False,SLA Breach,3
INC47368917,2025-05-02 09:49:53,2025-05-02 09:50:49,AEDT - Enterprise Tech Spot - Hoboken,0.9333333333333333,True,SLA Met,3
INC47368822,2025-05-02 09:43:44,2025-05-02 09:44:26,AEDT - Enterprise Tech Spot - Homeoffice,0.7,True,SLA Met,3
INC47368686,2025-05-02 09:37:41,2025-05-02 09:38:41,AEDT - Enterprise Tech Spot - Hoboken,1.0,True,SLA Met,3
INC47368621,2025-05-02 09:34:01,2025-05-02 09:39:38,AEDT - Enterprise Tech Spot - Hoboken,5.616666666666666,False,SLA Breach,3
INC47368188,2025-05-02 09:09:32,2025-05-02 09:15:11,AEDT - Enterprise Tech Spot - Hoboken,5.65,False,SLA Breach,3
INC47368116,2025-05-02 09:05:50,2025-05-02 09:08:05,AEDT - Enterprise Tech Spot - Hoboken,2.25,True,SLA Met,3
INC47367847,2025-05-02 08:52:38,2025-05-02 09:00:05,AEDT - Enterprise Tech Spot - Hoboken,7.45,False,SLA Breach,3
INC47367844,2025-05-02 08:52:23,2025-05-02 08:52:57,AEDT - Enterprise Tech Spot - Jst,0.5666666666666667,True,SLA Met,3
INC47367700,2025-05-02 08:44:05,2025-05-02 08:48:00,AEDT - Enterprise Tech Spot - Homeoffice,3.9166666666666665,False,SLA Breach,3
INC47367678,2025-05-02 08:43:23,2025-05-02 08:43:41,AEDT - Enterprise Tech Spot - Jst,0.3,True,SLA Met,3
INC47367497,2025-05-02 08:35:11,2025-05-02 09:13:17,AEDT - Enterprise Tech Spot - Hula,38.1,False,SLA Breach,3
INC47367372,2025-05-02 08:28:50,2025-05-02 08:29:59,AEDT - Enterprise Tech Spot - Homeoffice,1.15,True,SLA Met,3
INC47367221,2025-05-02 08:21:56,2025-05-02 08:31:29,AEDT - Enterprise Tech Spot - Sam's Club,9.55,False,SLA Breach,3
INC47367220,2025-05-02 08:21:55,2025-05-02 08:22:43,AEDT - Enterprise Tech Spot - DGTC,0.8,True,SLA Met,3
INC47367161,2025-05-02 08:18:34,2025-05-02 08:46:28,AEDT - Enterprise Tech Spot - Homeoffice,27.9,False,SLA Breach,3
INC47367055,2025-05-02 08:13:26,2025-05-02 08:17:09,AEDT - Enterprise Tech Spot - Homeoffice,3.716666666666667,False,SLA Breach,3
INC47366606,2025-05-02 07:52:41,2025-05-02 07:53:53,AEDT - Enterprise Tech Spot - Hula,1.2,True,SLA Met,3
INC47366442,2025-05-02 07:45:06,2025-05-02 07:55:34,AEDT - Enterprise Tech Spot - Homeoffice,10.466666666666667,False,SLA Breach,3
INC47366065,2025-05-02 07:27:03,2025-05-02 07:28:09,AEDT - Enterprise Tech Spot - Homeoffice,1.1,True,SLA Met,3
INC47365941,2025-05-02 07:21:59,2025-05-02 07:27:22,AEDT - Enterprise Tech Spot - Hula,5.383333333333334,False,SLA Breach,3
INC47365769,2025-05-02 07:13:00,2025-05-02 07:14:03,AEDT - Enterprise Tech Spot - Hula,1.05,True,SLA Met,3
INC47365510,2025-05-02 07:01:34,2025-05-02 07:02:06,AEDT - Enterprise Tech Spot - Jst,0.5333333333333333,True,SLA Met,3
INC47365333,2025-05-02 06:50:19,2025-05-02 06:53:41,AEDT - Enterprise Tech Spot - Sam's Club,3.3666666666666667,False,SLA Breach,3
INC47365050,2025-05-02 06:34:20,2025-05-02 06:39:48,AEDT - Enterprise Tech Spot - Homeoffice,5.466666666666667,False,SLA Breach,3
INC47364630,2025-05-02 06:08:20,2025-05-02 06:14:08,AEDT - Enterprise Tech Spot - DGTC,5.8,False,SLA Breach,3
INC47361923,2025-05-02 00:00:47,2025-05-02 00:01:53,ADE - Enterprise Tech Spot - IDC Pardhanani,1.1,True,SLA Met,3
INC47361538,2025-05-01 22:53:03,2025-05-02 00:59:16,ADE - Enterprise Tech Spot - IDC RMZ,126.21666666666667,False,SLA Breach,3
INC47361516,2025-05-01 22:50:33,2025-05-01 22:56:40,ADE - Enterprise Tech Spot - IDC Pardhanani,6.116666666666666,False,SLA Breach,3
INC47361240,2025-05-01 22:09:07,2025-05-01 22:12:16,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,3.15,False,SLA Breach,3
INC47361008,2025-05-01 21:40:27,2025-05-01 21:44:00,ADE - Enterprise Tech Spot 2 - IDC PTP1 ,3.55,False,SLA Breach,3
INC47360913,2025-05-01 21:23:35,2025-05-01 21:31:18,ADE - Enterprise Tech Spot - IDC RMZ,7.716666666666667,False,SLA Breach,3
INC47360619,2025-05-01 20:50:03,2025-05-01 23:55:39,ADE - Enterprise Tech Spot - IDC Building 10,185.6,False,SLA Breach,3
INC47360518,2025-05-01 20:35:31,2025-05-01 20:38:13,ADE - Enterprise Tech Spot - IDC Pardhanani,2.7,True,SLA Met,3
INC47358326,2025-05-01 15:49:29,2025-05-01 15:52:43,AEDT - Enterprise Tech Spot - Sunnyvale,3.2333333333333334,False,SLA Breach,3
INC47358131,2025-05-01 15:30:40,2025-05-01 15:33:23,AEDT - Enterprise Tech Spot - San Bruno,2.716666666666667,True,SLA Met,3
INC47357919,2025-05-01 15:10:35,2025-05-01 15:11:50,AEDT - Enterprise Tech Spot - Sunnyvale,1.25,True,SLA Met,3
INC47357202,2025-05-01 14:14:56,2025-05-01 14:17:30,AEDT - Enterprise Tech Spot - San Bruno,2.566666666666667,True,SLA Met,3
INC47357152,2025-05-01 14:10:10,2025-05-01 14:17:42,AEDT - Enterprise Tech Spot - Homeoffice,7.533333333333333,False,SLA Breach,3
INC47357121,2025-05-01 14:08:01,2025-05-01 14:12:05,AEDT - Enterprise Tech Spot - Seattle,4.066666666666666,False,SLA Breach,3
INC47357081,2025-05-01 14:05:36,2025-05-01 14:28:13,AEDT - Enterprise Tech Spot - DGTC,22.616666666666667,False,SLA Breach,3
INC47357039,2025-05-01 14:03:10,2025-05-01 14:05:05,AEDT - Enterprise Tech Spot - Sunnyvale,1.9166666666666667,True,SLA Met,3
INC47356763,2025-05-01 13:44:51,2025-05-01 13:47:04,AEDT - Enterprise Tech Spot - Hula,2.216666666666667,True,SLA Met,3
INC47356654,2025-05-01 13:37:44,2025-05-01 13:38:21,AEDT - Enterprise Tech Spot - Sunnyvale,0.6166666666666667,True,SLA Met,3
INC47356561,2025-05-01 13:31:59,2025-05-01 13:33:49,AEDT - Enterprise Tech Spot - Jst,1.8333333333333333,True,SLA Met,3
INC47356535,2025-05-01 13:30:13,2025-05-01 13:31:06,AEDT - Enterprise Tech Spot - DGTC,0.8833333333333333,True,SLA Met,3
INC47356151,2025-05-01 13:04:04,2025-05-01 13:04:46,AEDT - Enterprise Tech Spot - Jst,0.7,True,SLA Met,3
INC47355998,2025-05-01 12:55:12,2025-05-01 12:56:49,AEDT - Enterprise Tech Spot - Jst,1.6166666666666667,True,SLA Met,3
INC47355960,2025-05-01 12:52:54,2025-05-01 12:53:57,AEDT - Enterprise Tech Spot - Jst,1.05,True,SLA Met,3
INC47355941,2025-05-01 12:51:51,2025-05-01 12:52:17,AEDT - Enterprise Tech Spot - DGTC,0.43333333333333335,True,SLA Met,3
INC47355908,2025-05-01 12:50:20,2025-05-01 12:51:27,AEDT - Enterprise Tech Spot - Jst,1.1166666666666667,True,SLA Met,3
INC47355806,2025-05-01 12:45:37,2025-05-01 12:46:54,AEDT - Enterprise Tech Spot - Sunnyvale,1.2833333333333334,True,SLA Met,3
INC47355795,2025-05-01 12:44:48,2025-05-01 12:47:34,AEDT - Enterprise Tech Spot - San Bruno,2.7666666666666666,True,SLA Met,3
INC47355614,2025-05-01 12:34:48,2025-05-01 12:35:23,AEDT - Enterprise Tech Spot - Jst,0.5833333333333334,True,SLA Met,3
INC47355467,2025-05-01 12:25:21,2025-05-01 12:25:51,AEDT - Enterprise Tech Spot - Sunnyvale,0.5,True,SLA Met,3
INC47355433,2025-05-01 12:22:23,2025-05-01 12:23:02,AEDT - Enterprise Tech Spot - Homeoffice,0.65,True,SLA Met,3
INC47355289,2025-05-01 12:12:47,2025-05-01 12:15:42,AEDT - Enterprise Tech Spot - DGTC,2.9166666666666665,True,SLA Met,3
INC47355193,2025-05-01 12:07:18,2025-05-01 12:08:03,AEDT - Enterprise Tech Spot - DGTC,0.75,True,SLA Met,3
INC47355037,2025-05-01 11:58:39,2025-05-01 11:58:58,AEDT - Enterprise Tech Spot - Herndon,0.31666666666666665,True,SLA Met,3
INC47354963,2025-05-01 11:54:12,2025-05-01 11:55:21,AEDT - Enterprise Tech Spot - San Bruno,1.15,True,SLA Met,3
INC47354310,2025-05-01 11:13:55,2025-05-01 11:16:36,AEDT - Enterprise Tech Spot - Jst,2.683333333333333,True,SLA Met,3
INC47354110,2025-05-01 11:02:02,2025-05-01 11:03:02,AEDT - Enterprise Tech Spot - Jst,1.0,True,SLA Met,3
INC47353913,2025-05-01 10:50:48,2025-05-01 10:59:32,AEDT - Enterprise Tech Spot - DGTC,8.733333333333333,False,SLA Breach,3
INC47353797,2025-05-01 10:44:07,2025-05-01 10:44:28,AEDT - Enterprise Tech Spot - DGTC,0.35,True,SLA Met,3
INC47353698,2025-05-01 10:38:32,2025-05-01 10:39:50,AEDT - Enterprise Tech Spot - Sunnyvale,1.3,True,SLA Met,3
INC47353510,2025-05-01 10:26:41,2025-05-01 10:28:14,AEDT - Enterprise Tech Spot - Jst,1.55,True,SLA Met,3
INC47353226,2025-05-01 10:10:32,2025-05-01 10:11:14,AEDT - Enterprise Tech Spot - Jst,0.7,True,SLA Met,3
INC47352909,2025-05-01 09:55:06,2025-05-01 10:20:33,AEDT - Enterprise Tech Spot - Los Angeles,25.45,False,SLA Breach,3
INC47352832,2025-05-01 09:50:48,2025-05-01 09:51:25,AEDT - Enterprise Tech Spot - Sunnyvale,0.6166666666666667,True,SLA Met,3
INC47352795,2025-05-01 09:48:37,2025-05-01 09:52:17,AEDT - Enterprise Tech Spot - DGTC,3.6666666666666665,False,SLA Breach,3
INC47352717,2025-05-01 09:43:22,2025-05-01 09:45:07,AEDT - Enterprise Tech Spot - DGTC,1.75,True,SLA Met,3
INC47352714,2025-05-01 09:43:07,2025-05-01 10:02:22,AEDT - Enterprise Tech Spot - Jst,19.25,False,SLA Breach,3
INC47352693,2025-05-01 09:41:30,2025-05-01 09:43:02,AEDT - Enterprise Tech Spot - Sam's Club,1.5333333333333334,True,SLA Met,3
INC47352536,2025-05-01 09:32:34,2025-05-01 10:08:05,AEDT - Enterprise Tech Spot - Sunnyvale,35.516666666666666,False,SLA Breach,3
INC47352365,2025-05-01 09:23:38,2025-05-01 09:27:38,AEDT - Enterprise Tech Spot - DGTC,4.0,False,SLA Breach,3
INC47352346,2025-05-01 09:22:24,2025-05-01 09:23:27,AEDT - Enterprise Tech Spot - Jst,1.05,True,SLA Met,3
INC47352082,2025-05-01 09:06:38,2025-05-01 09:07:04,AEDT - Enterprise Tech Spot - Jst,0.43333333333333335,True,SLA Met,3
INC47351933,2025-05-01 08:58:15,2025-05-01 08:58:27,AEDT - Enterprise Tech Spot - DGTC,0.2,True,SLA Met,3
INC47351886,2025-05-01 08:54:34,2025-05-01 08:55:00,AEDT - Enterprise Tech Spot - DGTC,0.43333333333333335,True,SLA Met,3
INC47351791,2025-05-01 08:50:32,2025-05-01 08:59:59,AEDT - Enterprise Tech Spot - Homeoffice,9.45,False,SLA Breach,3
INC47351777,2025-05-01 08:49:54,2025-05-01 09:00:55,AEDT - Enterprise Tech Spot - Homeoffice,11.016666666666667,False,SLA Breach,3
INC47351691,2025-05-01 08:46:28,2025-05-01 08:47:01,AEDT - Enterprise Tech Spot - Jst,0.55,True,SLA Met,3
INC47351672,2025-05-01 08:45:21,2025-05-01 08:45:56,AEDT - Enterprise Tech Spot - Sunnyvale,0.5833333333333334,True,SLA Met,3
INC47351651,2025-05-01 08:44:03,2025-05-01 08:48:28,AEDT - Enterprise Tech Spot - Jst,4.416666666666667,False,SLA Breach,3
INC47351631,2025-05-01 08:42:37,2025-05-01 08:43:16,AEDT - Enterprise Tech Spot - DGTC,0.65,True,SLA Met,3
INC47351457,2025-05-01 08:33:15,2025-05-01 09:00:55,AEDT - Enterprise Tech Spot - Sunnyvale,27.666666666666668,False,SLA Breach,3
INC47351356,2025-05-01 08:28:16,2025-05-01 08:29:25,AEDT - Enterprise Tech Spot - Jst,1.15,True,SLA Met,3
INC47351299,2025-05-01 08:25:39,2025-05-01 08:35:22,AEDT - Enterprise Tech Spot - Sunnyvale,9.716666666666667,False,SLA Breach,3
INC47351268,2025-05-01 08:24:09,2025-05-01 08:25:11,AEDT - Enterprise Tech Spot - DGTC,1.0333333333333334,True,SLA Met,3
INC47351169,2025-05-01 08:19:26,2025-05-01 08:19:48,AEDT - Enterprise Tech Spot - DGTC,0.36666666666666664,True,SLA Met,3
INC47351089,2025-05-01 08:15:55,2025-05-01 08:17:16,AEDT - Enterprise Tech Spot - Jst,1.35,True,SLA Met,3
INC47351028,2025-05-01 08:10:47,2025-05-01 08:16:15,AEDT - Enterprise Tech Spot - Homeoffice,5.466666666666667,False,SLA Breach,3
INC47350967,2025-05-01 08:07:59,2025-05-01 08:08:40,AEDT - Enterprise Tech Spot - DGTC,0.6833333333333333,True,SLA Met,3
INC47350846,2025-05-01 08:02:37,2025-05-01 08:02:53,AEDT - Enterprise Tech Spot - DGTC,0.26666666666666666,True,SLA Met,3
INC47350606,2025-05-01 07:50:34,2025-05-01 07:52:35,AEDT - Enterprise Tech Spot - DGTC,2.0166666666666666,True,SLA Met,3
INC47350521,2025-05-01 07:44:43,2025-05-01 07:46:13,AEDT - Enterprise Tech Spot - Sam's Club,1.5,True,SLA Met,3
INC47350406,2025-05-01 07:38:28,2025-05-01 07:39:21,AEDT - Enterprise Tech Spot - DGTC,0.8833333333333333,True,SLA Met,3
INC47350311,2025-05-01 07:32:49,2025-05-01 07:39:53,AEDT - Enterprise Tech Spot - Homeoffice,7.066666666666666,False,SLA Breach,3
INC47350249,2025-05-01 07:29:25,2025-05-01 07:30:31,AEDT - Enterprise Tech Spot - Homeoffice,1.1,True,SLA Met,3
INC47350106,2025-05-01 07:21:52,2025-05-01 07:22:14,AEDT - Enterprise Tech Spot - Homeoffice,0.36666666666666664,True,SLA Met,3
INC47350072,2025-05-01 07:20:26,2025-05-01 07:20:58,AEDT - Enterprise Tech Spot - Jst,0.5333333333333333,True,SLA Met,3
INC47350064,2025-05-01 07:20:06,2025-05-01 07:20:18,AEDT - Enterprise Tech Spot - DGTC,0.2,True,SLA Met,3
INC47350019,2025-05-01 07:17:03,2025-05-01 07:17:35,AEDT - Enterprise Tech Spot - Jst,0.5333333333333333,True,SLA Met,3
INC47349999,2025-05-01 07:16:05,2025-05-01 07:23:15,AEDT - Enterprise Tech Spot - DGTC,7.166666666666667,False,SLA Breach,3
INC47349884,2025-05-01 07:09:58,2025-05-01 07:10:19,AEDT - Enterprise Tech Spot - Jst,0.35,True,SLA Met,3
INC47349847,2025-05-01 07:07:21,2025-05-01 07:11:37,AEDT - Enterprise Tech Spot - Homeoffice,4.266666666666667,False,SLA Breach,3
INC47349846,2025-05-01 07:07:12,2025-05-01 07:25:27,AEDT - Enterprise Tech Spot - Homeoffice,18.25,False,SLA Breach,3
INC47349680,2025-05-01 06:57:23,2025-05-01 06:59:38,AEDT - Enterprise Tech Spot - Jst,2.25,True,SLA Met,3
INC47349639,2025-05-01 06:55:20,2025-05-01 06:57:41,AEDT - Enterprise Tech Spot - DGTC,2.35,True,SLA Met,3
INC47349615,2025-05-01 06:53:51,2025-05-01 07:03:39,AEDT - Enterprise Tech Spot - Homeoffice,9.8,False,SLA Breach,3
INC47349591,2025-05-01 06:51:54,2025-05-01 06:53:15,AEDT - Enterprise Tech Spot - Homeoffice,1.35,True,SLA Met,3
INC47349560,2025-05-01 06:49:50,2025-05-01 06:51:29,AEDT - Enterprise Tech Spot - Jst,1.65,True,SLA Met,3
INC47349514,2025-05-01 06:47:20,2025-05-01 06:47:58,AEDT - Enterprise Tech Spot - Sam's Club,0.6333333333333333,True,SLA Met,3
INC47349475,2025-05-01 06:44:55,2025-05-01 06:48:59,AEDT - Enterprise Tech Spot - Homeoffice,4.066666666666666,False,SLA Breach,3
INC47349465,2025-05-01 06:44:13,2025-05-01 06:44:30,AEDT - Enterprise Tech Spot - Herndon,0.2833333333333333,True,SLA Met,3
INC47349456,2025-05-01 06:43:36,2025-05-01 06:45:09,AEDT - Enterprise Tech Spot - Homeoffice,1.55,True,SLA Met,3
INC47349426,2025-05-01 06:41:43,2025-05-01 06:43:13,AEDT - Enterprise Tech Spot - DGTC,1.5,True,SLA Met,3
INC47349394,2025-05-01 06:39:28,2025-05-01 06:39:41,AEDT - Enterprise Tech Spot - Homeoffice,0.21666666666666667,True,SLA Met,3
INC47349390,2025-05-01 06:39:12,2025-05-01 06:42:20,AEDT - Enterprise Tech Spot - DGTC,3.1333333333333333,False,SLA Breach,3
INC47349335,2025-05-01 06:36:04,2025-05-01 06:38:07,AEDT - Enterprise Tech Spot - Homeoffice,2.05,True,SLA Met,3
INC47349212,2025-05-01 06:27:26,2025-05-01 06:31:41,AEDT - Enterprise Tech Spot - Sam's Club,4.25,False,SLA Breach,3
INC47349189,2025-05-01 06:25:34,2025-05-01 06:42:42,AEDT - Enterprise Tech Spot - Homeoffice,17.133333333333333,False,SLA Breach,3
INC47349171,2025-05-01 06:24:13,2025-05-01 06:26:48,AEDT - Enterprise Tech Spot - Jst,2.5833333333333335,True,SLA Met,3
INC47349133,2025-05-01 06:20:32,2025-05-01 06:21:33,AEDT - Enterprise Tech Spot - Homeoffice,1.0166666666666666,True,SLA Met,3
INC47349115,2025-05-01 06:19:00,2025-05-01 06:19:19,AEDT - Enterprise Tech Spot - Sam's Club,0.31666666666666665,True,SLA Met,3
INC47349101,2025-05-01 06:18:18,2025-05-01 06:20:23,AEDT - Enterprise Tech Spot - Homeoffice,2.0833333333333335,True,SLA Met,3
INC47348844,2025-05-01 06:06:32,2025-05-01 06:08:48,AEDT - Enterprise Tech Spot - Homeoffice,2.2666666666666666,True,SLA Met,3
INC47344035,2025-04-30 19:12:45,2025-04-30 19:13:41,AEDT - Enterprise Tech Spot - Sam's Club,0.9333333333333333,True,SLA Met,3
INC47343967,2025-04-30 19:02:22,2025-04-30 19:04:22,AEDT - Enterprise Tech Spot - Sam's Club,2.0,True,SLA Met,3
INC47340652,2025-04-30 15:06:19,2025-04-30 15:27:27,AEDT - Enterprise Tech Spot - Sunnyvale,21.133333333333333,False,SLA Breach,3
INC47340244,2025-04-30 14:36:41,2025-04-30 14:37:22,AEDT - Enterprise Tech Spot - Sunnyvale,0.6833333333333333,True,SLA Met,3
INC47340232,2025-04-30 14:36:07,2025-04-30 15:07:47,AEDT - Enterprise Tech Spot - Homeoffice,31.666666666666668,False,SLA Breach,3
INC47339996,2025-04-30 14:15:49,2025-04-30 14:19:58,AEDT - Enterprise Tech Spot - DGTC,4.15,False,SLA Breach,3
INC47339981,2025-04-30 14:14:43,2025-04-30 14:15:25,AEDT - Enterprise Tech Spot - Hoboken,0.7,True,SLA Met,3
INC47339934,2025-04-30 14:12:15,2025-04-30 14:12:57,AEDT - Enterprise Tech Spot - Sunnyvale,0.7,True,SLA Met,3
INC47339843,2025-04-30 14:07:00,2025-04-30 14:07:42,AEDT - Enterprise Tech Spot - Sunnyvale,0.7,True,SLA Met,3
INC47339745,2025-04-30 14:00:45,2025-04-30 14:01:22,AEDT - Enterprise Tech Spot - Jst,0.6166666666666667,True,SLA Met,3
INC47339658,2025-04-30 13:55:14,2025-04-30 13:55:53,AEDT - Enterprise Tech Spot - Jst,0.65,True,SLA Met,3
INC47339636,2025-04-30 13:52:51,2025-04-30 13:53:38,AEDT - Enterprise Tech Spot - Sunnyvale,0.7833333333333333,True,SLA Met,3
INC47339616,2025-04-30 13:50:40,2025-04-30 13:51:38,AEDT - Enterprise Tech Spot - Jst,0.9666666666666667,True,SLA Met,3
INC47339586,2025-04-30 13:49:18,2025-04-30 14:21:50,AEDT - Enterprise Tech Spot - Homeoffice,32.53333333333333,False,SLA Breach,3
INC47339500,2025-04-30 13:44:22,2025-04-30 13:45:58,AEDT - Enterprise Tech Spot - Sunnyvale,1.6,True,SLA Met,3
INC47339314,2025-04-30 13:33:41,2025-04-30 13:35:07,AEDT - Enterprise Tech Spot - Sam's Club,1.4333333333333333,True,SLA Met,3
INC47339260,2025-04-30 13:30:41,2025-04-30 14:18:09,AEDT - Enterprise Tech Spot - Jst,47.46666666666667,False,SLA Breach,3
INC47339228,2025-04-30 13:28:37,2025-04-30 13:47:02,AEDT - Enterprise Tech Spot - DGTC,18.416666666666668,False,SLA Breach,3
INC47339014,2025-04-30 13:15:32,2025-04-30 13:53:29,AEDT - Enterprise Tech Spot - Seattle,37.95,False,SLA Breach,3
INC47338976,2025-04-30 13:12:33,2025-04-30 13:12:56,AEDT - Enterprise Tech Spot - Homeoffice,0.38333333333333336,True,SLA Met,3
INC47338790,2025-04-30 13:01:19,2025-04-30 13:05:29,AEDT - Enterprise Tech Spot - Homeoffice,4.166666666666667,False,SLA Breach,3
INC47338701,2025-04-30 12:57:07,2025-04-30 12:59:33,AEDT - Enterprise Tech Spot - Homeoffice,2.433333333333333,True,SLA Met,3
INC47338668,2025-04-30 12:55:10,2025-04-30 13:11:02,AEDT - Enterprise Tech Spot - Hula,15.866666666666667,False,SLA Breach,3
INC47338261,2025-04-30 12:33:09,2025-04-30 12:34:00,AEDT - Enterprise Tech Spot - Sunnyvale,0.85,True,SLA Met,3
INC47338050,2025-04-30 12:21:06,2025-04-30 12:21:45,AEDT - Enterprise Tech Spot - DGTC,0.65,True,SLA Met,3
INC47337996,2025-04-30 12:18:07,2025-04-30 12:18:38,AEDT - Enterprise Tech Spot - DGTC,0.5166666666666667,True,SLA Met,3
INC47337830,2025-04-30 12:09:38,2025-04-30 12:11:05,AEDT - Enterprise Tech Spot - Jst,1.45,True,SLA Met,3
INC47337824,2025-04-30 12:08:50,2025-04-30 12:11:30,AEDT - Enterprise Tech Spot - San Bruno,2.6666666666666665,True,SLA Met,3
INC47337811,2025-04-30 12:08:18,2025-04-30 12:35:47,AEDT - Enterprise Tech Spot - Homeoffice,27.483333333333334,False,SLA Breach,3
INC47337613,2025-04-30 11:58:43,2025-04-30 11:59:28,AEDT - Enterprise Tech Spot - Sunnyvale,0.75,True,SLA Met,3
INC47337303,2025-04-30 11:40:56,2025-04-30 11:50:04,AEDT - Enterprise Tech Spot - Hoboken,9.133333333333333,False,SLA Breach,3
INC47337273,2025-04-30 11:39:17,2025-04-30 13:50:09,AEDT - Enterprise Tech Spot - Seattle,130.86666666666667,False,SLA Breach,3
INC47337133,2025-04-30 11:31:50,2025-04-30 11:38:49,AEDT - Enterprise Tech Spot - DGTC,6.983333333333333,False,SLA Breach,3
INC47336458,2025-04-30 10:59:06,2025-04-30 11:07:52,AEDT - Enterprise Tech Spot - Seattle,8.766666666666667,False,SLA Breach,3
INC47336262,2025-04-30 10:48:00,2025-04-30 10:49:00,AEDT - Enterprise Tech Spot - Sunnyvale,1.0,True,SLA Met,3
INC47335773,2025-04-30 10:23:29,2025-04-30 11:04:14,AEDT - Enterprise Tech Spot - Homeoffice,40.75,False,SLA Breach,3
INC47335530,2025-04-30 10:11:54,2025-04-30 10:28:49,AEDT - Enterprise Tech Spot - Homeoffice,16.916666666666668,False,SLA Breach,3
INC47335428,2025-04-30 10:07:16,2025-04-30 10:08:29,AEDT - Enterprise Tech Spot - Sunnyvale,1.2166666666666666,True,SLA Met,3
INC47335268,2025-04-30 10:01:09,2025-04-30 10:01:23,AEDT - Enterprise Tech Spot - Jst,0.23333333333333334,True,SLA Met,3
INC47334959,2025-04-30 09:48:55,2025-04-30 10:06:08,AEDT - Enterprise Tech Spot - DGTC,17.216666666666665,False,SLA Breach,3
INC47334861,2025-04-30 09:44:22,2025-04-30 09:48:57,AEDT - Enterprise Tech Spot - Seattle,4.583333333333333,False,SLA Breach,3
INC47334835,2025-04-30 09:43:39,2025-04-30 09:44:20,AEDT - Enterprise Tech Spot - Jst,0.6833333333333333,True,SLA Met,3
INC47334785,2025-04-30 09:41:05,2025-04-30 09:43:25,AEDT - Enterprise Tech Spot - DGTC,2.3333333333333335,True,SLA Met,3
INC47334644,2025-04-30 09:34:18,2025-04-30 09:49:04,AEDT - Enterprise Tech Spot - San Bruno,14.766666666666667,False,SLA Breach,3
